Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
27.23613,Right,Wrist,0.09910657,-0.1829046,0.1729273,-0.2694943,0.6733925,-0.6630764,0.1850556
27.23613,Right,Right_IndexProximal,0.1208227,-0.1497981,0.263327,0.65176,-0.4199547,0.2132065,-0.5944663
27.23613,Right,Right_IndexIntermediate,0.1319225,-0.1520466,0.2993541,-0.6451471,0.4233835,-0.2168211,0.5979304
27.23613,Right,Right_IndexDistal,0.1388672,-0.1538265,0.3224676,0.6133943,-0.3918026,0.2597905,-0.6346244
27.23613,Right,Right_IndexDistalEnd,0.1425819,-0.1565953,0.3466369,0.6133943,-0.3918026,0.2597905,-0.6346244
27.23613,Right,Right_MiddleProximal,0.1244614,-0.1717329,0.2640975,0.6458253,-0.4581351,0.2583925,-0.5534037
27.23613,Right,Right_MiddleIntermediate,0.1375314,-0.1731125,0.3047703,-0.6425046,0.4625181,-0.257903,0.5538516
27.23613,Right,Right_MiddleDistal,0.1459988,-0.1742468,0.3308379,0.6207981,-0.4444781,0.2850783,-0.5794648
27.23613,Right,Right_MiddleDistalEnd,0.1511697,-0.1758033,0.3535502,0.6207981,-0.4444781,0.2850783,-0.5794648
27.23613,Right,Right_PinkyProximal,0.1073517,-0.2090641,0.2545846,0.63458,-0.5543657,0.3141586,-0.4373694
27.23613,Right,Right_PinkyIntermediate,0.1204683,-0.2089795,0.2822189,-0.5967155,0.5432308,-0.3533085,0.4732918
27.23613,Right,Right_PinkyDistal,0.1268168,-0.2097523,0.3014056,0.5780137,-0.5226629,0.380006,-0.4983174
27.23613,Right,Right_PinkyDistalEnd,0.1309927,-0.2105491,0.3194298,0.5780137,-0.5226629,0.380006,-0.4983174
27.23613,Right,Right_RingProximal,0.1179456,-0.1911115,0.2608021,0.6250393,-0.4889256,0.3237374,-0.51524
27.23613,Right,Right_RingIntermediate,0.1287249,-0.1914625,0.2981038,-0.6218372,0.4868709,-0.3274357,0.5187117
27.23613,Right,Right_RingDistal,0.1357583,-0.1917852,0.3236097,0.5967908,-0.4594816,0.3612512,-0.5497416
27.23613,Right,Right_RingDistalEnd,0.1389284,-0.1923442,0.3443189,0.5967908,-0.4594816,0.3612512,-0.5497416
27.23613,Right,Right_ThumbProximal,0.09409659,-0.1490716,0.2075718,0.8538804,-0.02906512,-0.3327756,-0.3991297
27.23613,Right,Right_ThumbIntermediate,0.1066275,-0.1303873,0.2308516,-0.7166275,0.06727561,0.3051776,0.6235273
27.23613,Right,Right_ThumbDistal,0.1206798,-0.1185015,0.2590208,0.7631096,-0.07276359,-0.3282577,-0.5519211
27.23613,Right,Right_ThumbDistalEnd,0.134625,-0.1073012,0.2824274,0.7631097,-0.07276365,-0.3282576,-0.5519212
