Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
10.09869,Left,Wrist,0.04647183,-0.1533388,0.2409912,0.5677164,0.6859432,0.00568977,0.4551356
10.09869,Left,Left_IndexProximal,0.131358,-0.1078059,0.262457,0.4246823,0.1406342,-0.3353944,0.8290828
10.09869,Left,Left_IndexIntermediate,0.1568719,-0.09215948,0.2854885,0.585806,0.1376823,-0.5159571,0.6096426
10.09869,Left,Left_IndexDistal,0.1759996,-0.09745345,0.2993353,0.6842579,0.1112474,-0.6366739,0.3377319
10.09869,Left,Left_IndexDistalEnd,0.1903295,-0.1158396,0.3072233,0.6842579,0.1112474,-0.6366739,0.3377319
10.09869,Left,Left_MiddleProximal,0.1188962,-0.105899,0.2807885,0.5070901,0.1939086,-0.3605329,0.7584694
10.09869,Left,Left_MiddleIntermediate,0.1506788,-0.09624952,0.3076913,0.6841214,0.1714664,-0.5726959,0.4178485
10.09869,Left,Left_MiddleDistal,0.1702436,-0.1124892,0.317987,0.7380494,0.149232,-0.6546786,0.06640771
10.09869,Left,Left_MiddleDistalEnd,0.1774162,-0.1345896,0.3157138,0.7380494,0.149232,-0.6546786,0.06640771
10.09869,Left,Left_PinkyProximal,0.09480535,-0.1277989,0.3075631,0.5315375,0.3202589,-0.294985,0.7265581
10.09869,Left,Left_PinkyIntermediate,0.1183317,-0.1198181,0.3254101,0.6789159,0.3193217,-0.4596491,0.475216
10.09869,Left,Left_PinkyDistal,0.1359362,-0.1267837,0.3325232,0.7165635,0.2783305,-0.5925098,0.2408354
10.09869,Left,Left_PinkyDistalEnd,0.1486083,-0.1402853,0.332807,0.7165635,0.2783305,-0.5925098,0.2408354
10.09869,Left,Left_RingProximal,0.1071153,-0.1145829,0.2954391,0.5402232,0.2556061,-0.3263522,0.7323384
10.09869,Left,Left_RingIntermediate,0.1363993,-0.1066887,0.3196847,0.6878132,0.248204,-0.5299616,0.4294756
10.09869,Left,Left_RingDistal,0.1574786,-0.1201274,0.3283563,0.7313913,0.1959429,-0.6395409,0.1328956
10.09869,Left,Left_RingDistalEnd,0.1670478,-0.1387352,0.3271778,0.7313913,0.1959429,-0.6395409,0.1328956
10.09869,Left,Left_ThumbProximal,0.09454351,-0.1477045,0.2336197,-0.4025966,-0.1374996,-0.7383775,0.5232677
10.09869,Left,Left_ThumbIntermediate,0.1248751,-0.1582266,0.2294527,-0.2445546,-0.3673742,-0.7014913,0.559589
10.09869,Left,Left_ThumbDistal,0.1573088,-0.1657209,0.2343641,-0.1822153,-0.4416184,-0.7316893,0.4862124
10.09869,Left,Left_ThumbDistalEnd,0.1830096,-0.1697608,0.2481818,-0.1822153,-0.4416184,-0.7316893,0.4862124
