Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
24.988,Right,Wrist,0.08588383,-0.2428547,0.1765431,0.3968969,0.6561778,-0.6401408,-0.04608533
24.988,Right,Right_IndexProximal,0.0716795,-0.2319238,0.2735919,0.1607746,-0.5461907,0.6826149,-0.4581101
24.988,Right,Right_IndexIntermediate,0.05469155,-0.2325421,0.3073148,-0.1526349,0.5439019,-0.6855334,0.459258
24.988,Right,Right_IndexDistal,0.04347134,-0.2328679,0.328754,0.1343773,-0.4781374,0.7462391,-0.4432326
24.988,Right,Right_IndexDistalEnd,0.03035451,-0.2291806,0.3492472,0.1343773,-0.4781374,0.7462391,-0.4432326
24.988,Right,Right_MiddleProximal,0.05305854,-0.2414313,0.2659867,0.1208766,-0.566188,0.7080762,-0.4042877
24.988,Right,Right_MiddleIntermediate,0.03443761,-0.2400656,0.3044366,-0.1159188,0.5671438,-0.7071126,0.4060827
24.988,Right,Right_MiddleDistal,0.02229067,-0.2393283,0.3290215,0.1016239,-0.5174577,0.7537324,-0.3921713
24.988,Right,Right_MiddleDistalEnd,0.01094485,-0.2356663,0.3490929,0.1016239,-0.5174577,0.7537324,-0.3921713
24.988,Right,Right_PinkyProximal,0.0236378,-0.2385776,0.2359345,0.07651713,-0.6533939,0.7050514,-0.2648114
24.988,Right,Right_PinkyIntermediate,0.01527403,-0.238398,0.2653574,-0.04634523,0.6033508,-0.7515029,0.2628005
24.988,Right,Right_PinkyDistal,0.008416603,-0.2356924,0.2841907,0.03893643,-0.5660022,0.7814568,-0.2597154
24.988,Right,Right_PinkyDistalEnd,0.001715305,-0.2315375,0.3009472,0.03893643,-0.5660022,0.7814568,-0.2597154
24.988,Right,Right_RingProximal,0.03728246,-0.2417528,0.2525756,0.078485,-0.6045946,0.7147942,-0.3426006
24.988,Right,Right_RingIntermediate,0.02194996,-0.2404261,0.288225,-0.07620947,0.600144,-0.7189149,0.3423176
24.988,Right,Right_RingDistal,0.01134718,-0.2392274,0.312438,0.06377384,-0.5556475,0.7574319,-0.3368777
24.988,Right,Right_RingDistalEnd,0.002137463,-0.2359681,0.3309794,0.06377384,-0.5556475,0.7574319,-0.3368777
24.988,Right,Right_ThumbProximal,0.09701449,-0.2204908,0.2182108,0.6890331,-0.4020042,0.2269223,-0.5586885
24.988,Right,Right_ThumbIntermediate,0.1032657,-0.2214152,0.2499622,-0.5191189,0.1560453,-0.441649,0.7149211
24.988,Right,Right_ThumbDistal,0.09114586,-0.2206773,0.2813435,0.5061975,-0.07578877,0.5059673,-0.6942753
24.988,Right,Right_ThumbDistalEnd,0.07271062,-0.2199558,0.3043089,0.5061973,-0.07578888,0.5059672,-0.6942753
