Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
22.11158,Right,Wrist,0.2316037,-0.2352017,0.158654,-0.5840622,0.4906785,-0.180991,0.6207649
22.11158,Right,Right_IndexProximal,0.237011,-0.2465441,0.2565407,0.5506732,0.07624429,-0.2987418,-0.7756934
22.11158,Right,Right_IndexIntermediate,0.2513437,-0.2546651,0.2905236,-0.5442231,-0.06925841,0.2979102,0.7812011
22.11158,Right,Right_IndexDistal,0.2607833,-0.2602353,0.312099,0.4811522,0.06351574,-0.2772947,-0.8291967
22.11158,Right,Right_IndexDistalEnd,0.270596,-0.2696651,0.332603,0.4811522,0.06351574,-0.2772947,-0.8291967
22.11158,Right,Right_MiddleProximal,0.2580822,-0.2444263,0.2497223,0.5716845,0.04510988,-0.2318237,-0.7857482
22.11158,Right,Right_MiddleIntermediate,0.2714493,-0.2546357,0.2890175,-0.5719218,-0.04005098,0.2339977,0.7852052
22.11158,Right,Right_MiddleDistal,0.2802731,-0.2611176,0.3141696,0.5294534,0.03515135,-0.2222771,-0.817947
22.11158,Right,Right_MiddleDistalEnd,0.2878929,-0.2690673,0.3347547,0.5294534,0.03515135,-0.2222771,-0.817947
22.11158,Right,Right_PinkyProximal,0.2858765,-0.2585355,0.2213453,0.6833228,-0.02124897,-0.1157609,-0.7205682
22.11158,Right,Right_PinkyIntermediate,0.2918683,-0.2597379,0.2513177,-0.6365149,0.04281452,0.1117898,0.7619185
22.11158,Right,Right_PinkyDistal,0.296416,-0.2630684,0.2707411,0.6024966,-0.04406921,-0.1064773,-0.7897588
22.11158,Right,Right_PinkyDistalEnd,0.3005146,-0.2677224,0.2881905,0.6024966,-0.04406921,-0.1064773,-0.7897588
22.11158,Right,Right_RingProximal,0.2735207,-0.2501506,0.2371634,0.6013327,-0.000705624,-0.1688405,-0.780956
22.11158,Right,Right_RingIntermediate,0.2837935,-0.2586842,0.2736241,-0.5965054,0.001929855,0.1680857,0.7848094
22.11158,Right,Right_RingDistal,0.2908351,-0.2648193,0.2983809,0.5643408,-0.008211927,-0.1672204,-0.8083875
22.11158,Right,Right_RingDistalEnd,0.2966954,-0.2712552,0.3174457,0.5643408,-0.008211927,-0.1672204,-0.8083875
22.11158,Right,Right_ThumbProximal,0.2130619,-0.2529515,0.2005789,0.4827642,0.6394351,-0.5169934,-0.3012969
22.11158,Right,Right_ThumbIntermediate,0.2071809,-0.2512853,0.2323704,-0.2409116,-0.5061415,0.6500241,0.5130807
22.11158,Right,Right_ThumbDistal,0.2169874,-0.254682,0.2643791,0.2636933,0.5350772,-0.6263725,-0.5018134
22.11158,Right,Right_ThumbDistalEnd,0.2271923,-0.2569282,0.2919216,0.2636934,0.5350771,-0.6263724,-0.5018134
