Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
5.47137,Left,Wrist,0.06221873,-0.2053564,0.1911146,0.7464327,0.4732687,0.09241013,0.4586019
5.47137,Left,Left_IndexProximal,0.1449745,-0.2065159,0.2448718,0.5946138,-0.001417119,-0.4372903,0.6746927
5.47137,Left,Left_IndexIntermediate,0.1671952,-0.2098989,0.2752201,0.6050721,-0.003339324,-0.4354028,0.6665598
5.47137,Left,Left_IndexDistal,0.1811441,-0.2125942,0.2948107,0.6525312,-0.01714542,-0.4536382,0.6067308
5.47137,Left,Left_IndexDistalEnd,0.1941401,-0.2190705,0.3146797,0.6525312,-0.01714542,-0.4536382,0.6067308
5.47137,Left,Left_MiddleProximal,0.1285343,-0.2032777,0.2595074,0.6181662,0.07123751,-0.423191,0.6585636
5.47137,Left,Left_MiddleIntermediate,0.1561239,-0.2085111,0.2917321,0.6201751,0.06979651,-0.4184083,0.6598835
5.47137,Left,Left_MiddleDistal,0.1736467,-0.2117855,0.3125826,0.6526112,0.05838245,-0.4296842,0.6213391
5.47137,Left,Left_MiddleDistalEnd,0.1878917,-0.2169463,0.3303445,0.6526112,0.05838245,-0.4296842,0.6213391
5.47137,Left,Left_PinkyProximal,0.09075772,-0.2176697,0.271452,0.5859053,0.2258736,-0.3304756,0.7046151
5.47137,Left,Left_PinkyIntermediate,0.1131,-0.2147636,0.292142,0.6284832,0.2061358,-0.3234919,0.6766611
5.47137,Left,Left_PinkyDistal,0.1271944,-0.2147491,0.3066467,0.6585929,0.1943884,-0.3390162,0.6430687
5.47137,Left,Left_PinkyDistalEnd,0.1400109,-0.216552,0.3198923,0.6585929,0.1943884,-0.3390163,0.6430687
5.47137,Left,Left_RingProximal,0.1102395,-0.2088622,0.2674422,0.6295984,0.1426403,-0.3782265,0.6634794
5.47137,Left,Left_RingIntermediate,0.136702,-0.2119256,0.2956928,0.6339192,0.1409649,-0.3790846,0.6592199
5.47137,Left,Left_RingDistal,0.1546557,-0.2143364,0.3149795,0.6628994,0.1262293,-0.3881572,0.6276665
5.47137,Left,Left_RingDistalEnd,0.1683748,-0.2181131,0.3303657,0.6628994,0.1262293,-0.3881572,0.6276665
5.47137,Left,Left_ThumbProximal,0.1087972,-0.2183297,0.1959957,-0.09169222,-0.2080983,-0.6558945,0.719785
5.47137,Left,Left_ThumbIntermediate,0.1395038,-0.2125938,0.2044975,0.2008909,-0.4487959,-0.6675753,0.5590785
5.47137,Left,Left_ThumbDistal,0.1622764,-0.2135824,0.2292499,0.2526,-0.4627371,-0.6997159,0.4821473
5.47137,Left,Left_ThumbDistalEnd,0.1752661,-0.216729,0.2555013,0.2526,-0.4627371,-0.6997159,0.4821473
