Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
2.653409,Right,Wrist,0.6883333,1.408517,-0.04886225,-0.671157,0.6823722,0.2210997,0.1871675
2.653409,Right,Right_IndexProximal,0.7813813,1.400218,-0.02706665,-0.3195341,0.3429304,0.6313057,0.6178592
2.653409,Right,Right_IndexIntermediate,0.823452,1.400272,-0.02867347,-0.3007215,0.3618463,0.6206667,0.6272215
2.653409,Right,Right_IndexDistal,0.8484962,1.399047,-0.03048188,-0.2757249,0.3860686,0.6058919,0.6386094
2.653409,Right,Right_IndexDistalEnd,0.8727796,1.396249,-0.03332832,-0.2757249,0.3860686,0.6058919,0.6386094
2.653409,Right,Right_MiddleProximal,0.7748362,1.417208,-0.04325622,-0.3608927,0.3846583,0.6116165,0.5896777
2.653409,Right,Right_MiddleIntermediate,0.8260584,1.417652,-0.04555839,-0.3453037,0.4005651,0.601317,0.5989418
2.653409,Right,Right_MiddleDistal,0.8542556,1.416567,-0.04748455,-0.3250605,0.4204699,0.5875708,0.6101654
2.653409,Right,Right_MiddleDistalEnd,0.8773766,1.414275,-0.04975886,-0.3250605,0.4204699,0.5875708,0.6101654
2.653409,Right,Right_PinkyProximal,0.7600365,1.428353,-0.07452367,-0.447787,0.4564712,0.5661312,0.5202083
2.653409,Right,Right_PinkyIntermediate,0.7922348,1.429711,-0.07616842,-0.4329816,0.472207,0.5530761,0.5325923
2.653409,Right,Right_PinkyDistal,0.8124202,1.429443,-0.07740483,-0.4132978,0.4920342,0.5355054,0.548016
2.653409,Right,Right_PinkyDistalEnd,0.8308213,1.427872,-0.07877558,-0.4132978,0.4920342,0.5355054,0.548016
2.653409,Right,Right_RingProximal,0.7696137,1.423117,-0.0579106,-0.4082359,0.4249416,0.5921754,0.549633
2.653409,Right,Right_RingIntermediate,0.8131513,1.42463,-0.06028912,-0.3951782,0.4387723,0.5820079,0.5590888
2.653409,Right,Right_RingDistal,0.8402002,1.424353,-0.06215588,-0.3730165,0.4611929,0.5644029,0.5741163
2.653409,Right,Right_RingDistalEnd,0.8609931,1.42258,-0.06408995,-0.3730165,0.4611929,0.5644029,0.5741163
2.653409,Right,Right_ThumbProximal,0.7180618,1.394806,-0.03119317,-0.1803452,-0.4359857,0.6540441,0.5912858
2.653409,Right,Right_ThumbIntermediate,0.7379248,1.39398,-0.01170212,-0.1032964,-0.34882,0.704402,0.6094857
2.653409,Right,Right_ThumbDistal,0.7690805,1.392081,0.0208801,-0.1308714,-0.3804555,0.6878324,0.6041633
2.653409,Right,Right_ThumbDistalEnd,0.7906298,1.391505,0.04095694,-0.1308715,-0.3804554,0.6878323,0.6041634
