Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
47.79513,Right,Wrist,0.1449367,-0.2323003,0.153628,-0.008998184,0.26513,-0.9563903,0.1222407
47.79513,Right,Right_IndexProximal,0.1486844,-0.1414114,0.1863802,0.4742981,0.4747383,0.676042,-0.3043558
47.79513,Right,Right_IndexIntermediate,0.1167977,-0.1279461,0.1733143,0.09390371,-0.9301506,-0.3165765,0.1605679
47.79513,Right,Right_IndexDistal,0.1185296,-0.1464839,0.1586376,-0.385844,0.9219459,0.01275191,-0.03126971
47.79513,Right,Right_IndexDistalEnd,0.1360182,-0.163758,0.1574645,-0.385844,0.9219459,0.01275191,-0.03126971
47.79513,Right,Right_MiddleProximal,0.1400696,-0.1530298,0.2026848,0.3910596,0.4624951,0.7325097,-0.3108065
47.79513,Right,Right_MiddleIntermediate,0.1058559,-0.137159,0.1844917,0.1046492,-0.9133306,-0.3608179,0.1571191
47.79513,Right,Right_MiddleDistal,0.1079458,-0.1564468,0.1658954,-0.430001,0.9024636,0.00628446,-0.0248958
47.79513,Right,Right_MiddleDistalEnd,0.1260572,-0.1711572,0.1651303,-0.430001,0.9024636,0.00628446,-0.0248958
47.79513,Right,Right_PinkyProximal,0.1110459,-0.1810576,0.2114813,0.304776,0.401812,0.8289266,-0.2419501
47.79513,Right,Right_PinkyIntermediate,0.09168579,-0.164275,0.1959393,0.1447223,-0.885205,-0.435891,0.0739405
47.79513,Right,Right_PinkyDistal,0.09548482,-0.1757288,0.1802249,-0.3536406,0.9255807,0.05383294,0.1238594
47.79513,Right,Right_PinkyDistalEnd,0.1078546,-0.1895088,0.1800016,-0.3536406,0.9255807,0.05383294,0.1238594
47.79513,Right,Right_RingProximal,0.1262822,-0.1663019,0.2094181,0.328419,0.4540503,0.7703342,-0.3042449
47.79513,Right,Right_RingIntermediate,0.09710661,-0.1509885,0.1904099,0.1272259,-0.8957283,-0.4055286,0.1305044
47.79513,Right,Right_RingDistal,0.1002713,-0.1675452,0.1707173,-0.365908,0.9288614,0.0521304,0.0247086
47.79513,Right,Right_RingDistalEnd,0.1145715,-0.1827771,0.169066,-0.365908,0.9288614,0.0521304,0.0247086
47.79513,Right,Right_ThumbProximal,0.1482271,-0.18593,0.1446457,0.9876314,-0.09708122,0.03625512,0.1176651
47.79513,Right,Right_ThumbIntermediate,0.1543076,-0.1549346,0.1417832,-0.9810001,0.1795099,-0.04988452,0.05410155
47.79513,Right,Right_ThumbDistal,0.1661957,-0.1242025,0.1408598,0.9586263,-0.273126,0.03511554,0.07214603
47.79513,Right,Right_ThumbDistalEnd,0.181771,-0.09944621,0.1373491,0.9586263,-0.2731259,0.0351157,0.07214604
