Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
32.29752,Right,Wrist,0.04717668,-0.2803474,0.478225,-0.8560448,-0.01438098,-0.2372386,0.4590195
32.29752,Right,Right_IndexProximal,-0.003333386,-0.2381619,0.543188,0.7852518,0.4539676,-0.3564427,-0.2241472
32.29752,Right,Right_IndexIntermediate,-0.02290663,-0.2209164,0.5670969,-0.7585126,-0.4597993,0.3682355,0.2786512
32.29752,Right,Right_IndexDistal,-0.03406932,-0.2113507,0.5843611,0.7195565,0.4545976,-0.3929822,-0.348059
32.29752,Right,Right_IndexDistalEnd,-0.04343755,-0.2028752,0.6054804,0.7195565,0.4545976,-0.3929822,-0.348059
32.29752,Right,Right_MiddleProximal,0.01250567,-0.2251866,0.5392723,0.8578851,0.3095916,-0.3514319,-0.2113824
32.29752,Right,Right_MiddleIntermediate,-0.002818765,-0.1963926,0.5625125,-0.8549798,-0.3074574,0.3521998,0.2245784
32.29752,Right,Right_MiddleDistal,-0.01226612,-0.1781411,0.5779496,0.8333595,0.3040474,-0.3628033,-0.2853796
32.29752,Right,Right_MiddleDistalEnd,-0.01926285,-0.1629145,0.5942038,0.8333595,0.3040474,-0.3628033,-0.2853796
32.29752,Right,Right_PinkyProximal,0.051783,-0.2235938,0.5354303,0.9188609,0.06690664,-0.3396997,-0.1892697
32.29752,Right,Right_PinkyIntermediate,0.05194433,-0.1972417,0.5467017,-0.9168673,-0.02699155,0.3393395,0.2085063
32.29752,Right,Right_PinkyDistal,0.05368778,-0.1799664,0.5542939,0.9045206,0.01837252,-0.3394831,-0.2574041
32.29752,Right,Right_PinkyDistalEnd,0.05630919,-0.163914,0.5631479,0.9045206,0.01837252,-0.3394831,-0.2574041
32.29752,Right,Right_RingProximal,0.03155942,-0.2220188,0.5374209,0.9024082,0.2275913,-0.3048512,-0.2023058
32.29752,Right,Right_RingIntermediate,0.02110214,-0.1923827,0.5557535,-0.9011365,-0.226036,0.3056514,0.2084195
32.29752,Right,Right_RingDistal,0.01416071,-0.1722775,0.5684924,0.8844723,0.2192075,-0.3157452,-0.2645038
32.29752,Right,Right_RingDistalEnd,0.009534284,-0.156266,0.581199,0.8844723,0.2192075,-0.3157452,-0.2645038
32.29752,Right,Right_ThumbProximal,0.01462038,-0.2828941,0.5082326,0.2918248,0.7843068,-0.4835659,0.256643
32.29752,Right,Right_ThumbIntermediate,-0.007093062,-0.2899923,0.52819,-0.352744,-0.6534824,0.6354464,-0.2115197
32.29752,Right,Right_ThumbDistal,-0.03066115,-0.2929373,0.5489249,0.3830022,0.6972169,-0.5305833,0.2927104
32.29752,Right,Right_ThumbDistalEnd,-0.05554416,-0.2971678,0.5641146,0.3830022,0.6972167,-0.5305834,0.2927102
