Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
31.68497,Right,Wrist,0.1400493,-0.1181802,0.2901061,-0.6925566,0.3977863,-0.3580093,0.4836955
31.68497,Right,Right_IndexProximal,0.1317019,-0.08034196,0.3808711,0.8192455,0.1013529,-0.211661,-0.5232255
31.68497,Right,Right_IndexIntermediate,0.1337963,-0.06403109,0.414868,-0.8168476,-0.09464605,0.2106805,0.5285985
31.68497,Right,Right_IndexDistal,0.1354444,-0.05378896,0.4367317,0.7728208,0.102923,-0.2011607,-0.5930344
31.68497,Right,Right_IndexDistalEnd,0.137401,-0.04701012,0.460308,0.7728208,0.102923,-0.2011607,-0.5930344
31.68497,Right,Right_MiddleProximal,0.1535827,-0.08214644,0.3772729,0.5210649,0.08704087,-0.05538235,-0.8472593
31.68497,Right,Right_MiddleIntermediate,0.1537166,-0.1014166,0.4154259,0.1419746,-0.2271548,-0.2410062,0.932824
31.68497,Right,Right_MiddleDistal,0.1431518,-0.1245561,0.4051564,-0.6537818,0.2016725,0.4207554,-0.595704
31.68497,Right,Right_MiddleDistalEnd,0.1376048,-0.1196789,0.3830104,-0.6537818,0.2016725,0.4207554,-0.595704
31.68497,Right,Right_PinkyProximal,0.183437,-0.1087415,0.3639207,0.4318447,0.03335933,0.1424407,-0.8900049
31.68497,Right,Right_PinkyIntermediate,0.1748003,-0.1266798,0.3871442,0.1819518,-0.190043,-0.407876,0.8743082
31.68497,Right,Right_PinkyDistal,0.1617745,-0.1388361,0.3775746,-0.6179512,0.3362657,0.5074978,-0.4975022
31.68497,Right,Right_PinkyDistalEnd,0.1601195,-0.133673,0.3598671,-0.6179512,0.3362657,0.5074978,-0.4975022
31.68497,Right,Right_RingProximal,0.1699404,-0.09351087,0.3716055,0.4222153,0.04594667,0.05175263,-0.9038503
31.68497,Right,Right_RingIntermediate,0.1648013,-0.118288,0.4010574,0.2138861,-0.1996864,-0.3450449,0.8918087
31.68497,Right,Right_RingDistal,0.1507772,-0.1360263,0.3873169,-0.6681126,0.2701445,0.4520186,-0.5256687
31.68497,Right,Right_RingDistalEnd,0.1483823,-0.1297101,0.3674775,-0.6681126,0.2701445,0.4520186,-0.5256687
31.68497,Right,Right_ThumbProximal,0.119132,-0.1176788,0.3354898,0.3642164,0.7688593,-0.4848601,-0.2027635
31.68497,Right,Right_ThumbIntermediate,0.1104298,-0.1235063,0.3661229,-0.09980508,-0.6067036,0.6791258,0.4009219
31.68497,Right,Right_ThumbDistal,0.1213244,-0.1292357,0.3974392,-0.1060905,0.5211384,-0.6682363,-0.5202122
31.68497,Right,Right_ThumbDistalEnd,0.145062,-0.1317229,0.4147057,-0.1060904,0.5211381,-0.6682364,-0.5202123
