Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
12.86167,Left,Wrist,0.2170485,-0.2142914,0.1773823,0.09695524,0.5096269,0.6114486,-0.597504
12.86167,Left,Left_IndexProximal,0.2782245,-0.1967283,0.2528059,0.5118021,0.7837924,0.3384272,-0.09589332
12.86167,Left,Left_IndexIntermediate,0.3109745,-0.1873984,0.269134,0.4940972,0.8018399,0.3175856,-0.1098194
12.86167,Left,Left_IndexDistal,0.3318378,-0.179896,0.2788329,0.436986,0.8548275,0.2410819,-0.1421024
12.86167,Left,Left_IndexDistalEnd,0.3519094,-0.167546,0.2859196,0.436986,0.8548275,0.2410819,-0.1421024
12.86167,Left,Left_MiddleProximal,0.2911859,-0.2043616,0.2364136,0.4630491,0.7903834,0.3766523,-0.137888
12.86167,Left,Left_MiddleIntermediate,0.3269128,-0.1920756,0.2564048,0.4623838,0.7913945,0.3733376,-0.1432332
12.86167,Left,Left_MiddleDistal,0.3499227,-0.1840206,0.2689812,0.4222264,0.8313687,0.3199554,-0.1678691
12.86167,Left,Left_MiddleDistalEnd,0.3688207,-0.1737784,0.2780918,0.4222264,0.8313687,0.3199554,-0.1678691
12.86167,Left,Left_PinkyProximal,0.2999853,-0.199634,0.1954614,0.3876646,0.7400653,0.5173211,-0.1854696
12.86167,Left,Left_PinkyIntermediate,0.3234071,-0.1946116,0.2144848,0.3684601,0.772254,0.4665615,-0.224013
12.86167,Left,Left_PinkyDistal,0.3391442,-0.1886835,0.22572,0.3502224,0.7984092,0.4285408,-0.2371501
12.86167,Left,Left_PinkyDistalEnd,0.353265,-0.1815093,0.2353164,0.3502224,0.7984092,0.4285408,-0.2371501
12.86167,Left,Left_RingProximal,0.2975494,-0.2035224,0.2167249,0.4318462,0.7659308,0.4409582,-0.1800423
12.86167,Left,Left_RingIntermediate,0.3294016,-0.194276,0.2369157,0.4291054,0.7697812,0.4355863,-0.1832224
12.86167,Left,Left_RingDistal,0.3511054,-0.187601,0.2504993,0.4053541,0.8016808,0.3896919,-0.2028216
12.86167,Left,Left_RingDistalEnd,0.368039,-0.1798958,0.2601479,0.4053541,0.8016808,0.3896919,-0.2028216
12.86167,Left,Left_ThumbProximal,0.2270707,-0.1906195,0.2188392,0.6316522,0.443612,0.25985,0.5802605
12.86167,Left,Left_ThumbIntermediate,0.239115,-0.1907026,0.2488891,0.6982418,0.6136295,-0.04085432,0.3663997
12.86167,Left,Left_ThumbDistal,0.2665976,-0.1871069,0.2679684,0.6463555,0.6761956,-0.1277103,0.3296585
12.86167,Left,Left_ThumbDistalEnd,0.294828,-0.1832233,0.2754342,0.6463555,0.6761956,-0.1277103,0.3296585
