Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
27.22616,Right,Wrist,0.2316911,-0.1253002,0.1983435,-0.9262373,0.02111989,-0.3685128,0.0764028
27.22616,Right,Right_IndexProximal,0.1986044,-0.03486037,0.2069132,0.7724825,0.1180285,-0.3361467,-0.5256861
27.22616,Right,Right_IndexIntermediate,0.2049346,-0.01934242,0.2398966,-0.1352459,-0.2451334,0.02988428,0.9595447
27.22616,Right,Right_IndexDistal,0.2047223,-0.0421406,0.2463966,-0.4572924,0.2272675,0.2383607,-0.8260858
27.22616,Right,Right_IndexDistalEnd,0.2001459,-0.05366167,0.2251375,-0.4572924,0.2272675,0.2383607,-0.8260858
27.22616,Right,Right_MiddleProximal,0.2192725,-0.03280163,0.2003076,0.7532327,0.1165216,-0.2318555,-0.6044062
27.22616,Right,Right_MiddleIntermediate,0.2236578,-0.02265769,0.2406972,-0.1205369,-0.2417748,-0.01667293,0.9626727
27.22616,Right,Right_MiddleDistal,0.2212288,-0.04873568,0.2467175,-0.4979604,0.1935289,0.2771048,-0.7986212
27.22616,Right,Right_MiddleDistalEnd,0.2153954,-0.05691856,0.2256458,-0.4979604,0.1935289,0.2771048,-0.7986212
27.22616,Right,Right_PinkyProximal,0.2577797,-0.04562065,0.2079354,0.7491814,0.1755695,-0.07663343,-0.6340589
27.22616,Right,Right_PinkyIntermediate,0.2528087,-0.04159561,0.2372117,-0.1258909,-0.3027804,-0.1100293,0.9382804
27.22616,Right,Right_PinkyDistal,0.2472071,-0.06030089,0.2405729,-0.478981,0.3766946,0.2214632,-0.7613363
27.22616,Right,Right_PinkyDistalEnd,0.2476453,-0.06850642,0.2239769,-0.478981,0.3766946,0.2214632,-0.7613363
27.22616,Right,Right_RingProximal,0.238937,-0.03728545,0.2024936,0.7381952,0.1217738,-0.1530028,-0.6456236
27.22616,Right,Right_RingIntermediate,0.2396131,-0.03208542,0.2401702,-0.1055333,-0.2626946,-0.07446589,0.9561955
27.22616,Right,Right_RingDistal,0.2344842,-0.05714226,0.2443873,-0.5036494,0.2822266,0.2298196,-0.7834979
27.22616,Right,Right_RingDistalEnd,0.2328945,-0.06525415,0.2251284,-0.5036494,0.2822266,0.2298196,-0.7834979
27.22616,Right,Right_ThumbProximal,0.2034828,-0.09256002,0.2204268,0.3587808,0.2770308,-0.8577443,0.2424989
27.22616,Right,Right_ThumbIntermediate,0.1862614,-0.06683704,0.2273276,-0.3608128,-0.03263608,0.9319903,0.0120015
27.22616,Right,Right_ThumbDistal,0.1828426,-0.03459778,0.2332934,0.3144081,-0.02551208,-0.9186684,-0.2377944
27.22616,Right,Right_ThumbDistalEnd,0.1961851,-0.008509159,0.2363181,0.3144082,-0.02551213,-0.9186683,-0.2377943
