Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
22.44972,Left,Wrist,0.1997236,-0.226819,0.1176452,0.4933963,0.7844035,0.3346511,0.1711136
22.44972,Left,Left_IndexProximal,0.258016,-0.1704417,0.1700003,0.6647029,0.4657013,-0.2527494,0.5266976
22.44972,Left,Left_IndexIntermediate,0.2907187,-0.1708638,0.1871681,0.673757,0.4696105,-0.2690753,0.5031064
22.44972,Left,Left_IndexDistal,0.3121055,-0.1721111,0.1972328,0.6948694,0.4706638,-0.3244293,0.4363236
22.44972,Left,Left_IndexDistalEnd,0.3351696,-0.1764471,0.2046397,0.6948694,0.4706638,-0.3244293,0.4363236
22.44972,Left,Left_MiddleProximal,0.2516769,-0.1862566,0.1835359,0.6956774,0.5429704,-0.349019,0.3152808
22.44972,Left,Left_MiddleIntermediate,0.2924611,-0.1951012,0.1860297,0.6181555,0.5353652,-0.5743519,-0.03725449
22.44972,Left,Left_MiddleDistal,0.3090717,-0.2064773,0.1682938,0.4347169,0.4471533,-0.6728218,-0.3979778
22.44972,Left,Left_MiddleDistalEnd,0.3056453,-0.2130921,0.1461681,0.4347169,0.4471533,-0.6728218,-0.3979778
22.44972,Left,Left_PinkyProximal,0.2477609,-0.2271644,0.186861,0.6296614,0.6580117,-0.4119197,0.0294894
22.44972,Left,Left_PinkyIntermediate,0.27328,-0.2311227,0.1717533,0.3101179,0.4836846,-0.6487326,-0.4990217
22.44972,Left,Left_PinkyDistal,0.2664067,-0.2317962,0.1532166,-0.07363462,0.2491223,-0.6560632,-0.7085884
22.44972,Left,Left_PinkyDistalEnd,0.248509,-0.22942,0.1490955,-0.07363462,0.2491223,-0.6560632,-0.7085884
22.44972,Left,Left_RingProximal,0.2493372,-0.2059596,0.1876061,0.6904293,0.5892987,-0.3996203,0.1278206
22.44972,Left,Left_RingIntermediate,0.2841216,-0.2163193,0.1764218,0.3610983,0.4516551,-0.6673813,-0.4692739
22.44972,Left,Left_RingDistal,0.2763529,-0.2202422,0.152049,-0.04515551,0.1711199,-0.6375369,-0.7498173
22.44972,Left,Left_RingDistalEnd,0.2559923,-0.2164067,0.1488954,-0.04515551,0.1711199,-0.6375369,-0.7498173
22.44972,Left,Left_ThumbProximal,0.2335279,-0.1939007,0.1192963,0.06352504,-0.01465776,-0.2589252,0.9636949
22.44972,Left,Left_ThumbIntermediate,0.2488567,-0.1674929,0.1276806,0.2557508,-0.08211426,-0.2178573,0.9382894
22.44972,Left,Left_ThumbDistal,0.2621191,-0.1400825,0.1401679,0.1695794,-0.06735932,-0.1793776,0.9667106
22.44972,Left,Left_ThumbDistalEnd,0.2716626,-0.1142144,0.1505381,0.1695794,-0.06735932,-0.1793776,0.9667106
