Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
20.04654,Left,Wrist,-0.08670618,-0.2012409,0.3290446,0.6629226,0.06009994,-0.1146504,0.7374125
20.04654,Left,Left_IndexProximal,-0.03815591,-0.2125215,0.4142226,0.3907808,-0.4374419,-0.6003336,0.5436313
20.04654,Left,Left_IndexIntermediate,-0.02641734,-0.2135119,0.4501037,0.3955982,-0.4406471,-0.5936103,0.54494
20.04654,Left,Left_IndexDistal,-0.01919778,-0.2139412,0.4731976,0.4353125,-0.4681783,-0.5757357,0.5097457
20.04654,Left,Left_IndexDistalEnd,-0.01478409,-0.2149732,0.4973857,0.4353125,-0.4681783,-0.5757357,0.5097457
20.04654,Left,Left_MiddleProximal,-0.04696581,-0.1921141,0.4151668,0.7124207,-0.4865972,-0.4226062,0.2776406
20.04654,Left,Left_MiddleIntermediate,-0.06657056,-0.2080266,0.4496554,0.8551453,-0.292287,-0.09969208,-0.4163609
20.04654,Left,Left_MiddleDistal,-0.08256087,-0.2212603,0.43172,0.5704342,0.03590357,0.2710249,-0.7745075
20.04654,Left,Left_MiddleDistalEnd,-0.07180339,-0.2165373,0.4115454,0.5704342,0.03590357,0.2710249,-0.7745075
20.04654,Left,Left_PinkyProximal,-0.08275034,-0.1705822,0.4094472,0.8499436,-0.3495278,-0.3342329,0.2090812
20.04654,Left,Left_PinkyIntermediate,-0.09664988,-0.1910228,0.4274662,0.8854246,-0.1389546,-0.056184,-0.4399534
20.04654,Left,Left_PinkyDistal,-0.1026264,-0.2026371,0.4120251,0.5291657,0.1507236,0.1243356,-0.8257162
20.04654,Left,Left_PinkyDistalEnd,-0.09586971,-0.1950619,0.3965358,0.5291657,0.1507236,0.1243356,-0.8257162
20.04654,Left,Left_RingProximal,-0.06335488,-0.1795684,0.4134794,0.8034461,-0.4367239,-0.3425666,0.2153955
20.04654,Left,Left_RingIntermediate,-0.08487402,-0.1999832,0.4385372,0.8731275,-0.2105252,-0.05656889,-0.4360368
20.04654,Left,Left_RingDistal,-0.09590686,-0.2140363,0.4190201,0.5498361,0.07240083,0.1932013,-0.8093901
20.04654,Left,Left_RingDistalEnd,-0.08768389,-0.2073151,0.4009531,0.5498361,0.07240083,0.1932013,-0.8093901
20.04654,Left,Left_ThumbProximal,-0.07399501,-0.2287645,0.3687167,-0.1788863,-0.4311734,-0.8782839,-0.1034768
20.04654,Left,Left_ThumbIntermediate,-0.07308533,-0.2450239,0.3966967,-0.123404,-0.7413073,-0.6230608,-0.216865
20.04654,Left,Left_ThumbDistal,-0.07842298,-0.243059,0.4298612,-0.02874556,-0.8199035,-0.4647598,-0.3330627
20.04654,Left,Left_ThumbDistalEnd,-0.08615433,-0.2263756,0.4528758,-0.02874556,-0.8199035,-0.4647598,-0.3330627
