Timestamp,Hand,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
4.655074,Left,Wrist,-0.1341285,-0.2064873,0.1806313,0.3170311,0.3935859,-0.0825741,0.8589318
4.655074,Left,Left_IndexProximal,-0.06936142,-0.1425871,0.2133352,0.5545667,-0.3518038,-0.3460962,0.6700058
4.655074,Left,Left_IndexIntermediate,-0.06663938,-0.1372097,0.2498382,0.9284224,-0.1445555,-0.3254958,-0.1057772
4.655074,Left,Left_IndexDistal,-0.0746354,-0.1593961,0.2474128,0.7061197,0.1132284,-0.1241436,-0.687869
4.655074,Left,Left_IndexDistalEnd,-0.07490324,-0.1600859,0.2228148,0.7061197,0.1132284,-0.1241436,-0.687869
4.655074,Left,Left_MiddleProximal,-0.08807193,-0.1315136,0.2118056,0.6738754,-0.2627469,-0.3228846,0.6104118
4.655074,Left,Left_MiddleIntermediate,-0.08639409,-0.1364014,0.2533598,0.9381984,-0.09009881,-0.3037497,-0.1392942
4.655074,Left,Left_MiddleDistal,-0.09321158,-0.1617961,0.2478067,0.6798806,0.1484713,-0.0765697,-0.7140425
4.655074,Left,Left_MiddleDistalEnd,-0.09105121,-0.1603066,0.2246085,0.6798806,0.1484713,-0.0765697,-0.7140425
4.655074,Left,Left_PinkyProximal,-0.1281609,-0.1329576,0.2216096,0.7199277,-0.112761,-0.360975,0.5819682
4.655074,Left,Left_PinkyIntermediate,-0.1204356,-0.1418636,0.24916,0.9220456,0.008120913,-0.3467264,-0.1718936
4.655074,Left,Left_PinkyDistal,-0.1225007,-0.1605034,0.2427678,0.6301959,0.1237206,-0.2656179,-0.7190232
4.655074,Left,Left_PinkyDistalEnd,-0.1266867,-0.159307,0.2247676,0.6301959,0.1237206,-0.2656179,-0.7190232
4.655074,Left,Left_RingProximal,-0.1078595,-0.1298111,0.2159443,0.7220947,-0.1950558,-0.3146536,0.5844028
4.655074,Left,Left_RingIntermediate,-0.1045854,-0.138973,0.2527187,0.9361579,-0.03382546,-0.3118427,-0.1588052
4.655074,Left,Left_RingDistal,-0.1087944,-0.1635281,0.2455584,0.6617208,0.1136413,-0.1775919,-0.7194946
4.655074,Left,Left_RingDistalEnd,-0.1109982,-0.162246,0.2247567,0.6617208,0.1136413,-0.1775919,-0.7194946
4.655074,Left,Left_ThumbProximal,-0.093972,-0.1965322,0.2055056,-0.342168,-0.6788761,-0.5225363,0.3860114
4.655074,Left,Left_ThumbIntermediate,-0.06742765,-0.1853934,0.2188173,-0.08779091,-0.8645238,-0.3193308,0.3780476
4.655074,Left,Left_ThumbDistal,-0.0516167,-0.1630641,0.237204,0.1487415,-0.9148552,-0.2494512,0.2805194
4.655074,Left,Left_ThumbDistalEnd,-0.05551112,-0.1385756,0.2531075,0.1487415,-0.9148552,-0.2494512,0.2805194
